name,season,number,airdate,runtime,rating,summary,image_url
The Transporter Malfunction,5,20,3/29/2012,30,{'average': 7.5},"Penny buys Leonard and Sheldon “Star Trek” collectibles as a thank-you, leading Sheldon to be haunted by Mr. Spock. Meanwhile, Raj decides he has met the “Future Mrs. Koothrappali” after his parents set him up on a date.",https://image.tmdb.org/t/p/original/wcPVenMYOg1IGGcwgSPzWAjdAkO.jpg
The Hawking Excitation,5,21,4/5/2012,30,{'average': 7.9},"When Wolowitz gets to work with Stephen Hawking, Sheldon is willing to do anything to meet his hero.",https://image.tmdb.org/t/p/original/dh75Gnq9vlvTIxvheYo3D86lSnm.jpg
The Stag Convergence,5,22,4/26/2012,30,{'average': 8},"After the guys throw Howard a bachelor party, Bernadette reconsiders marrying him after learning about his sexual history.",https://image.tmdb.org/t/p/original/FDRRgbb4PkOljdmEjKawpnyFlK.jpg
The Launch Acceleration,5,23,5/3/2012,30,{'average': 8.1},"When NASA moves up Howard's mission, he must face his fears and Bernadette's dad, thus putting the wedding plans in jeopardy. Meanwhile, Leonard says something surprising to Penny in the bedroom.",https://image.tmdb.org/t/p/original/aGhOWNabAScjiHEzs1TebXH1kVa.jpg
The Countdown Reflection,5,24,5/10/2012,30,{'average': 8},"The fifth season ends with Howard and Bernadette deciding to get married before his NASA mission, causing the gang to scurry into overdrive in an effort to stage the wedding. NASA astronaut Mike Massimino has a cameo as himself.",https://image.tmdb.org/t/p/original/jEvrX87J4tGgbvkePKJzWZJWrZp.jpg
The Date Night Variable,6,1,9/27/2012,30,{'average': 7.2},"With his friends on dates, Raj must face his loneliness. Also, Wolowitz is caught in an argument between Bernadette and his mom, even while he’s in space.",https://image.tmdb.org/t/p/original/8Ayyn5aUTiWyFe4NpWIlMNloJnk.jpg
The Decoupling Fluctuation,6,2,10/4/2012,30,{'average': 7.4},"When Sheldon learns that Penny is thinking about breaking up with Leonard, he tries to intervene. Meanwhile, in space, the other astronauts pick on Howard.",https://image.tmdb.org/t/p/original/iCabbwLLDz3UeYeBWBLUTofeVKC.jpg
The Higgs Boson Observation,6,3,10/11/2012,30,{'average': 7.6},"Amy feels threatened when Sheldon hires a young female assistant, and the pressure of being in space takes its toll on Wolowitz.",https://image.tmdb.org/t/p/original/aFEMUGUCTecVLXfBkt8bVXA7tqV.jpg
The Re-Entry Minimization,6,4,10/18/2012,30,{'average': 7.9},"When Wolowitz returns from space, he doesn’t get the hero’s welcome he expected. Meanwhile, Game Night turns into a battle of the sexes.",https://image.tmdb.org/t/p/original/lFDe5o3cJBNGM1dgyl8ODXxrOds.jpg
The Holographic Excitation,6,5,10/25/2012,30,{'average': 7.7},"The gang celebrates Halloween at Stuart’s comic book store. Meanwhile, Leonard seduces Penny with science.",https://image.tmdb.org/t/p/original/zxD6kV0f0hKXELHgfRugzj5mLzA.jpg
The Extract Obliteration,6,6,11/1/2012,30,{'average': 7.6},"Sheldon’s relationship with Stephen Hawking is threatened over a game of “Words with Friends,” and Penny secretly enrolls in a class at the local college.",https://image.tmdb.org/t/p/original/hFo8nKHHdIqnnGaG1tiou6R9lWc.jpg
The Habitation Configuration,6,7,11/8/2012,30,{'average': 7.5},"Wolowitz struggles with moving out of his mother’s house. Meanwhile, Sheldon is caught in the middle of an argument between Amy and Wil Wheaton.",https://image.tmdb.org/t/p/original/mwvOUXUJI8Oqa7w1w5GJswESuik.jpg
The 43 Peculiarity,6,8,11/15/2012,30,{'average': 8},Raj and Howard try to to figure out why Sheldon disappears at 2:45 every afternoon; jealousy arises in Penny and Leonard's relationship.,https://image.tmdb.org/t/p/original/eFAeunnPvLmHPfxW799YH2gLXgQ.jpg
The Parking Spot Escalation,6,9,11/29/2012,30,{'average': 8.1},"When the University reassigns Sheldon’s parking spot to Wolowitz, their fight affects the whole gang.",https://image.tmdb.org/t/p/original/ildLJA1MOjw2gISEi6PKWiw1mMS.jpg
The Fish Guts Displacement,6,10,12/6/2012,30,{'average': 8},"When Amy gets sick, Sheldon tries to nurse her back to health; Wolowitz and his father-in-law plan a fishing trip.",https://image.tmdb.org/t/p/original/b1kSMZm7qsVwKFG6bzFYtFUsKJV.jpg
The Santa Simulation,6,11,12/13/2012,30,{'average': 7.9},"During a Dungeons and Dragons game, Sheldon revisits Christmas memories; Amy, Penny and Bernadette look for a date for Raj.",https://image.tmdb.org/t/p/original/6HD4K6oZEyd76yyki9wFwGwMlP4.jpg
The Egg Salad Equivalency,6,12,1/3/2013,30,{'average': 8.1},"When Sheldon is accused of sexual harassment, he ends up getting Raj, Leonard and Howard in trouble.",https://image.tmdb.org/t/p/original/syvmicoYIDzmehm7BrKnHSuXNNO.jpg
The Bakersfield Expedition,6,13,1/10/2013,30,{'average': 8.1},"As the guys don costumes and go on a road trip to a comic book convention, the ladies decide to stay home and try to interpret a comic book.",https://image.tmdb.org/t/p/original/fGB9j3zU65aJL5btwWH57dKq77r.jpg
The Cooper/Kripke Inversion,6,14,1/31/2013,30,{'average': 7.6},"Sheldon faces a crisis of confidence when he is forced to work with his nemesis, Barry Kripke; Raj and Howard buy expensive action figures of themselves.",https://image.tmdb.org/t/p/original/dWDdPEhogoFt9mw8grFaaXL7Fy7.jpg
The Spoiler Alert Segmentation,6,15,2/7/2013,30,{'average': 8.2},"A fight between Sheldon and Leonard impacts Amy and Penny's living arrangements; while Howard is away, Raj helps Mrs. Wolowitz out.",https://image.tmdb.org/t/p/original/iOHlTynlPg2CEcyDsppdzcwpUnw.jpg
The Tangible Affection Proof,6,16,2/14/2013,30,{'average': 7.5},"The guys search for a perfect Valentine's Day gift for their significant others; Stuart and Raj host a ""lonely people"" party at the comic book store.",https://image.tmdb.org/t/p/original/u1jD82NzWmOJ3C2Rr4WXEOlPNrV.jpg
The Monster Isolation,6,17,2/21/2013,30,{'average': 7.5},"After a bad date, Koothrappali decides to never leave his apartment; Penny's acting skills impress Sheldon.",https://image.tmdb.org/t/p/original/oenhInvrEh4pSA315BctlyBggPh.jpg
The Contractual Obligation Implementation,6,18,3/7/2013,30,{'average': 7.7},"Leonard, Sheldon and Howard give lectures on science to junior high students. The girls ditch work to go to Disneyland. Raj devises a date for Lucy that fixes their social anxiety problems.",https://image.tmdb.org/t/p/original/tjzI8Mr4wMJNsF3VUvleyP2MaQA.jpg
The Closet Reconfiguration,6,19,3/14/2013,30,{'average': 7.5},"Howard considers whether or not he should open a letter from his father; Penny and Leonard host a ""grown-up"" cocktail party.",https://image.tmdb.org/t/p/original/tkeFF4tTKideY2yHuRWGbpe2VrX.jpg
The Tenure Turbulence,6,20,4/4/2013,30,{'average': 7.6},"The girls get involved when Leonard, Sheldon and Raj compete for tenure at the University.",https://image.tmdb.org/t/p/original/f1EjNAr5oQRsFLhx9igoyHWb2wk.jpg
The Closure Alternative,6,21,4/25/2013,30,{'average': 8.1},Amy tries to help Sheldon get over his compulsive need for closure when one of his favorite TV shows is canceled; Raj discovers a secret about Lucy.,https://image.tmdb.org/t/p/original/pNnMlfzNQOuN7Ml26JOCxgzH32W.jpg
The Proton Resurgence,6,22,5/2/2013,30,{'average': 7.6},Leonard and Sheldon hire the host (Bob Newhart) of their favorite childhood TV show to perform; Bernadette and Howard run into trouble while dog-sitting for Raj's pet.,https://image.tmdb.org/t/p/original/db0LtfGVAa2mitePHU7YcyLU4j3.jpg
The Love Spell Potential,6,23,5/9/2013,30,{'average': 7.9},"A date between Raj and Lucy takes both of them out of their comfort zones. After a trip to Las Vegas goes awry, the girls join in on a Dungeons and Dragons game, which causes Amy and Sheldon to re-evaluate their relationship.",https://image.tmdb.org/t/p/original/a1OEeJ7q8tY1PjLBoogyoCZ6w05.jpg
The Bon Voyage Reaction,6,24,5/16/2013,30,{'average': 7.4},"When Leonard receives an exciting opportunity to work overseas, Penny and Sheldon are thrown for a loop. Raj and Lucy's relationship comes to a crossroad.",https://image.tmdb.org/t/p/original/yLAWYAFkzOFbJdTNb9v7fzC2Ond.jpg
The Hofstadter Insufficiency,7,1,9/26/2013,30,{'average': 7.6},"With Leonard away, Sheldon and Penny spend quality time together sharing intimate secrets. Also, Wolowitz helps Raj get over his ex-girlfriend.",https://image.tmdb.org/t/p/original/nf766vILhf88IUK49TE6kzN125n.jpg
The Deception Verification,7,2,9/26/2013,30,{'average': 7.8},Leonard and Sheldon's friendship is tested; Howard's latest foray into helping his mother has some disastrous side effects.,https://image.tmdb.org/t/p/original/bR3Xk5ZEGDC902HncROZmjdKbGK.jpg
The Scavenger Vortex,7,3,10/3/2013,30,{'average': 8.1},"When the entire gang competes in a scavenger hunt designed by Raj, it brings out the best - and worst - in everyone.",https://image.tmdb.org/t/p/original/AsjWlSjl6PSwQQy5q8hbNGqAykL.jpg
The Raiders Minimization,7,4,10/10/2013,30,{'average': 7.6},"Sheldon gets mad at Amy for ruining one of his favorite movies, Raj and Stuart try to make their online dating profiles more appealing, and Leonard tries to play the sympathy card with Penny.",https://image.tmdb.org/t/p/original/66MAd0Sos3XnYxpHlKpvYo1nSw0.jpg
The Workplace Proximity,7,5,10/17/2013,30,{'average': 7.6},Amy starts working at Caltech which causes friction with Sheldon. Howard agrees with Sheldon who mentions this to Bernadette causing a big fight for the Wolowitzes.,https://image.tmdb.org/t/p/original/k8atjbd5gAsntuhbPnFpvnvo0qn.jpg
The Romance Resonance,7,6,10/24/2013,30,{'average': 8},Sheldon's latest scientific breakthrough leaves him feeling like a fraud; a romantic gesture between Howard and Bernadette causes Penny to up her game with Leonard.,https://image.tmdb.org/t/p/original/y6jm6HlK6b2EaOitYUjapVLDQq0.jpg
The Proton Displacement,7,7,11/7/2013,30,{'average': 7.4},"Sheldon seeks payback when Arthur ""Professor Proton"" Jeffries asks Leonard for help on a project instead of him. Raj gets upset at Howard for crashing his night with the girls.",https://image.tmdb.org/t/p/original/j1NUVbJ36CaGqjgFJDi0xR47YON.jpg
The Itchy Brain Simulation,7,8,11/14/2013,30,{'average': 7.4},"When a mistake comes to light, Sheldon makes Leonard walk a mile in his shoes; Penny decides to confront Raj's ex-girlfriend, Lucy.",https://image.tmdb.org/t/p/original/hHU9wgntzMzHneZ8quyVzAsuMa9.jpg
The Thanksgiving Decoupling,7,9,11/21/2013,30,{'average': 8},"Sheldon protests when the gang drags him to Mrs. Wolowitz’s house for Thanksgiving. Meanwhile, Penny and Leonard must deal with a mistake from her past.",https://image.tmdb.org/t/p/original/wz5UxaCaHm7cehjD2uqxHLLI29s.jpg
The Discovery Dissipation,7,10,12/5/2013,30,{'average': 7.4},Leonard has to deal with the fallout of disproving Sheldon's new scientific discovery. Raj spends a week at Howard and Bernadette's apartment.,https://image.tmdb.org/t/p/original/eNEHrIcKPR62YiXQNxRZ3VRUjIG.jpg
The Cooper Extraction,7,11,12/12/2013,30,{'average': 7.6},"While Sheldon is at home in Texas, the rest of the gang realizes how much he has changed their lives as they decorate the apartment Christmas tree.",https://image.tmdb.org/t/p/original/x5IPGYLsPs2XQVi1jzg7Pk6QYE3.jpg
The Hesitation Ramification,7,12,1/2/2014,30,{'average': 7.1},"When Penny’s big acting break on NCIS is a bust, Leonard struggles to help her, which results in Penny asking Leonard a bold relationship question. Meanwhile, Raj and Stuart try to practice their social skills, and Sheldon navigates the intricacies of being funny.",https://image.tmdb.org/t/p/original/znhuvcswL1TtQZHMG1OwBEb8IUW.jpg
The Occupation Recalibration,7,13,1/9/2014,30,{'average': 7.1},"Sheldon tries to relax after he is forced to take a vacation. Meanwhile, Leonard struggles to be supportive of Penny after she quits her job, and Bernadette seeks Stuart’s help in replacing one of Howard’s comic books. Also, Amy receives an unwanted attention from a co-worker.",https://image.tmdb.org/t/p/original/6nWIj6pBKcElp8d2XPsBxmh8ICO.jpg
The Convention Conundrum,7,14,1/30/2014,30,{'average': 7.3},"After the guys can’t get Comic-Con tickets, Sheldon tries to hold his own convention and winds up spending a wild night with James Earl Jones. Meanwhile, the girls try to feel more mature by going to a fancy hotel for tea.",https://image.tmdb.org/t/p/original/ogCao2o4NJfNJtU9PRTUSNuVCEk.jpg
The Locomotive Manipulation,7,15,2/6/2014,30,{'average': 7.6},Sheldon and Amy take a train ride to Napa Valley with Howard and Bernadette on Valentine's Day. Leonard and Penny take Raj's dog to the vet when she accidentally eats some chocolate.,https://image.tmdb.org/t/p/original/rvUHJolWcZjsylolTowKMSMlZPD.jpg
The Table Polarization,7,16,2/27/2014,30,{'average': 7.3},"Leonard buys a dining room table and it causes Sheldon to reevaluate the changes in his life. Meanwhile, Wolowitz is offered a chance to go back to space and Bernadette struggles with whether or not to encourage him.",https://image.tmdb.org/t/p/original/55tDqA5FbYHGVnlIfnMfDsRlu7E.jpg
The Friendship Turbulence,7,17,3/6/2014,30,{'average': 7},"After arguing with Sheldon, Howard tries to make amends by taking him to NASA headquarters in Houston. Penny has second thoughts about quitting her waitressing job when her car dies. Amy gets involved in trying to find Raj a date.",https://image.tmdb.org/t/p/original/A7ciWxOm5ysb5xI8gspY4Q96OJH.jpg
The Mommy Observation,7,18,3/13/2014,30,{'average': 7.1},"When Sheldon visits his Mom in Houston, he is forced to confront a new reality. Meanwhile, Raj’s ‘Murder Mystery’ party starts some fights within the gang.",https://image.tmdb.org/t/p/original/xOlmMD8mkSYcZjGDibQ0sglYLl4.jpg
The Indecision Amalgamation,7,19,4/3/2014,30,{'average': 7.5},"While Raj is wracked with guilt when he tries to date two women at once, Penny wrestles with whether to take a role in a cheesy movie and Sheldon is torn trying to choose between two gaming systems.",https://image.tmdb.org/t/p/original/xQ2Sa0JlkjR7QMnxGZkNQxjz8PI.jpg
The Relationship Diremption,7,20,4/10/2014,30,{'average': 7.4},"Sheldon faces a personal crisis after deciding he’s wasting his time with string theory. Meanwhile, a double date between Raj, Emily and the Wolowitzes ends in embarrassment for Howard.",https://image.tmdb.org/t/p/original/wufZnQDjcK86JqSAcnR1Xowv2KU.jpg
The Anything Can Happen Recurrence,7,21,4/24/2014,30,{'average': 7.3},"To prepare for a date with Emily, Howard acclimates Raj to horror movies. Penny and Sheldon are upset when they discover Amy and Bernadette lied to avoid hanging out with them.",https://image.tmdb.org/t/p/original/gqjU1LjuTzWmQqLp3XCjQ4zhyUX.jpg
The Proton Transmogrification,7,22,5/1/2014,30,{'average': 7.3},"As the gang celebrates Star Wars Day, Sheldon has difficulty dealing with the recent death of Arthur ""Professor Proton"" Jeffries.",https://image.tmdb.org/t/p/original/mTOX0QJ4S4XJZRTLgNv7ph1H2Cl.jpg
The Gorilla Dissolution,7,23,5/8/2014,30,{'average': 7.5},"A bad day causes Penny to reevaluate her life choices – including Leonard. Meanwhile, Howard and Bernadette struggle to care for Mrs. Wolowitz, and Raj gets relationship advice from Sheldon.",https://image.tmdb.org/t/p/original/zhcQnZ5ZsDlVBHePHnJwYjs3xWt.jpg
The Status Quo Combustion,7,24,5/15/2014,30,{'average': 7.3},"Sheldon get upset about his career, the destruction of the comic book store and Leonard and Penny's future living arrangements. Howard and Bernadette can't keep hold of a caretaker for his mother. With his entire world changing around him, Sheldon considers a major move.",https://image.tmdb.org/t/p/original/zPV7LQqkOR2F479tBCTHvE8oiVR.jpg
The Locomotion Interruption,8,1,9/22/2014,30,{'average': 6.8},Leonard and Amy make an unexpected trip to Arizona to fetch Sheldon; Penny interviews for a job at Bernadette's company; Stuart's relationship with Mrs. Wolowitz disturbs Howard.,https://image.tmdb.org/t/p/original/eiknk78qNy9yYtmwjBZYLURhR19.jpg
The Junior Professor Solution,8,2,9/22/2014,30,{'average': 7.2},"Sheldon is forced to teach a class as a Junior Professor and Howard decides to enroll in it. Meanwhile, Amy plays both sides when tension arises between Penny and Bernadette.",https://image.tmdb.org/t/p/original/gzDRKQVGyX4FTKv51CWFqVc34TG.jpg
The First Pitch Insufficiency,8,3,9/29/2014,30,{'average': 6.8},Wolowitz feels nervous when he is asked to throw the first pitch at a Los Angeles Angels game. Penny and Leonard want to prove Sheldon wrong after he says he and Amy are the better couple.,https://image.tmdb.org/t/p/original/eHuRYLXpxZATwCJrqubQelPEjHs.jpg
The Hook-Up Reverberation,8,4,10/6/2014,30,{'average': 6.8},Raj's honesty comes back to haunt him when his new girlfriend is unfriendly to Penny. The guys think about becoming part owners in Stuart's store.,https://image.tmdb.org/t/p/original/fxyeZcehNMkV7o8qtuv2tMzI2pn.jpg
The Focus Attenuation,8,5,10/13/2014,30,{'average': 7.1},"The girls head to Las Vegas for some weekend fun, while the guys try to invent something cool, but only come up with new ways to procrastinate.",https://image.tmdb.org/t/p/original/hlJaHgvB4vOD5YVX0AXS9B2V0HG.jpg
The Expedition Approximation,8,6,10/20/2014,30,{'average': 7.1},"Sheldon and Raj test whether they could survive a dark-matter research expedition in a salt mine by simulating the conditions in a steam tunnel deep underground. Meanwhile, Leonard and Penny seek advice from Howard and Bernadette after they fight about money.",https://image.tmdb.org/t/p/original/nh5DYUzf3waIHJAO7Ircv7MnMHj.jpg
The Misinterpretation Agitation,8,7,10/30/2014,30,{'average': 7.3},"The guys try to help Penny out of an awkward work dilemma, when a smitten doctor shows up at her door after her flirtatious sales techniques work a little too well. Meanwhile, Amy and Bernadette argue over whether or not female scientists should play up their sexuality.",https://image.tmdb.org/t/p/original/34TSv9Gzanl0bnbeAiVBgQ7nAZl.jpg
The Prom Equivalency,8,8,11/6/2014,30,{'average': 7.4},"The girls decide to re-enact their high school proms with the guys. While Sheldon feels under pressure to commit to his relationship with Amy, Howard worries about who Stuart will bring as his date.",https://image.tmdb.org/t/p/original/4j2EMbHRVvimywvBwZQ5q7O3wOS.jpg
The Septum Deviation,8,9,11/13/2014,30,{'average': 7.1},"When Leonard gets minor surgery on his nose, Sheldon is the one in need of sympathy. Meanwhile, Raj's parents' impending divorce causes Howard and Bernadette to work on their own marriage.",https://image.tmdb.org/t/p/original/ywnhAABDYKUpdxfn9vz1oH4zBee.jpg
The Champagne Reflection,8,10,11/20/2014,30,{'average': 6.7},"While Sheldon says a tearful goodbye to the final installment of ""Fun with Flags"", Leonard, Howard and Raj search for something significant in a dead professor's research. And Bernadette finds out what her colleagues really think of her.",https://image.tmdb.org/t/p/original/24ShQB4KKIoBy0jIy9pdYt7GnPE.jpg
The Clean Room Infiltration,8,11,12/11/2014,30,{'average': 6.8},"Leonard and Howard turn to Raj for help in dealing with a work emergency when they nearly come to blows after blaming each other for a potential disaster at the university. Amy throws an authentic Victorian Christmas party, while Sheldon seeks revenge on her for making him celebrate the holidays.",https://image.tmdb.org/t/p/original/uQ17cY0WgeDlw4CH0oUiRGtzPC6.jpg
The Space Probe Disintegration,8,12,1/8/2015,30,{'average': 7},"Howard tries to distract Raj, who is anxiously awaiting data from a space probe he helped launch. Meanwhile, Sheldon and Leonard go dress shopping with Penny and Amy.",https://image.tmdb.org/t/p/original/cDT0ktiJ5h7N2LoH4PD7YERuMyp.jpg
The Anxiety Optimization,8,13,1/29/2015,30,{'average': 7.2},"When Sheldon becomes stuck in a rut with his work, the gang tries to help him by raising his stress levels. Howard teases Raj with a game called ""Emily or Cinnamon?""",https://image.tmdb.org/t/p/original/wUNvZkQ3i2HhgU3YfoM1FkspOoh.jpg
The Troll Manifestation,8,14,2/5/2015,30,{'average': 7.1},"Leonard and Sheldon publish a paper which is widely accepted except for comments from an internet troll. Meanwhile, the girls reminisce about embarrassing incidents from their past.",https://image.tmdb.org/t/p/original/kRpSOJmWA0ek6Qyua4pn3zYEvfr.jpg
The Comic Book Store Regeneration,8,15,2/19/2015,30,{'average': 6.9},"Howard receives some shocking news as everyone prepares for the reopening of Stuart’s comic book store. Penny teaches Sheldon how to “let it go,” but can’t follow her own advice after she learns something infuriating about Amy. Also, Leonard and Raj think they spot Nathan Fillion at a restaurant.",https://image.tmdb.org/t/p/original/uDHVXadIwiUvYENRrzFyCJoSjFw.jpg
The Intimacy Acceleration,8,16,2/26/2015,30,{'average': 7},"As a joke, Sheldon and Penny try an experiment designed to make participants fall in love. Meanwhile, Leonard, Amy, Raj and Emily spend the evening trying to escape a room with a “zombie.” And, after returning from Mrs. Wolowitz’ funeral, Bernadette and Howard run into trouble at the airport.",https://image.tmdb.org/t/p/original/qfmckms5xxLtjwCbyWCQa5G2gu6.jpg
The Colonization Application,8,17,3/5/2015,30,{'average': 7.1},"A trip to the pet store ends in a fight after Amy learns Sheldon has applied for a one-way mission to colonize Mars. Meanwhile, Leonard surprises Penny with a very ""adult"" purchase, and Raj gets into trouble when he snoops around Emily's apartment.",https://image.tmdb.org/t/p/original/6Jh4pXXaagHSb9Ap40rQBDefRFl.jpg
The Leftover Thermalization,8,18,3/12/2015,30,{'average': 7.2},"Friction ensues when a magazine fails to mention Leonard in an article about the paper he co-wrote with Sheldon. Also, a blackout at Mrs. Wolowitz’s home leads to a final family dinner in her honor.",https://image.tmdb.org/t/p/original/qRNOiaPWO6m5gR5STlrGjSSS0Cv.jpg
The Skywalker Incursion,8,19,4/2/2015,30,{'average': 7.2},"When Leonard and Sheldon are invited to speak at UC Berkeley, they take a detour to try to meet an idol. Also, when Bernadette and Howard battle over the fate of his Doctor Who TARDIS, Raj and Amy offer to settle the dispute with a game of ping pong.",https://image.tmdb.org/t/p/original/6O7dxVBPOFKp2cdfFIl5Lf0mys2.jpg
The Fortification Implementation,8,20,4/9/2015,30,{'average': 6.9},"When Sheldon and Amy build a blanket fort, they come to major crossroads in their relationship. Also, Howard meets the half-brother he never knew he had. Meanwhile, Penny is invited to appear on Wil Wheaton’s podcast, but things turn awkward when Leonard joins them.",https://image.tmdb.org/t/p/original/1VqKU1CVOkLDRoYnognbKuXTlBn.jpg
The Communication Deterioration,8,21,4/16/2015,30,{'average': 6.8},"When Raj is asked to create a message in case a NASA mission discovers alien life, the guys fight over what he should do. Also, Penny is torn between auditioning for a movie or keeping her successful pharmaceutical sales job.",https://image.tmdb.org/t/p/original/ApopO3nNzWkFgE7ATs1jMOOaAzF.jpg
The Graduation Transmission,8,22,4/23/2015,30,{'average': 7.2},"Howard questions his engineering abilities when he and Sheldon can’t get a toy drone to fly. Meanwhile, a cancelled flight nearly prevents Leonard from giving the commencement address at his former high school, and Raj pits his parents against each other when his father cuts him off financially.",https://image.tmdb.org/t/p/original/54TfSCfz5kMrQH81oppiCT6dqZl.jpg
The Maternal Combustion,8,23,4/30/2015,30,{'average': 7.1},"Personalities collide when Sheldon and Leonard’s mothers finally meet. Meanwhile, Howard finally decides to “man up” and do his fair share of the housework – but not without a little help from his friends.",https://image.tmdb.org/t/p/original/yHVsK60TKWghadrtZ2G9MEsqIWd.jpg
The Commitment Determination,8,24,5/7/2015,30,{'average': 7.3},"As Sheldon presses Leonard and Penny to set a wedding date, he encounters major changes in his own relationship with Amy. Meanwhile, Raj contemplates breaking up with Emily, and Howard and Bernadette struggle with asking Stuart to move out of their house.",https://image.tmdb.org/t/p/original/qhmAkhpkWpZnOPzTFbNfuvgot09.jpg
The Matrimonial Momentum,9,1,9/21/2015,30,{'average': 6.8},"After driving to Vegas to get married, Penny struggles with Leonard’s confession that he kissed another girl. Also, Sheldon doesn't know how to act after Amy pushes pause on their relationship.",https://image.tmdb.org/t/p/original/za6BAvh7hGFooEcANqJC5srF1FA.jpg
The Separation Oscillation,9,2,9/28/2015,30,{'average': 6.9},"Leonard confronts the woman he kissed on the North Sea in an attempt to set Penny's mind at ease. Also, Sheldon films a special episode of ""Fun with Flags"" after his breakup with Amy, and Bernadette feels guilty about withholding a secret from Penny.",https://image.tmdb.org/t/p/original/n0uM0N3qz0kp51ad2lPajyt9Rhm.jpg
The Bachelor Party Corrosion,9,3,10/5/2015,30,{'average': 7.2},"The guys' science skills are put to the test when they get a flat tire during Leonard's bachelor party weekend in Mexico. Also, the girls force Penny to finally tell her family that she eloped with Leonard.",https://image.tmdb.org/t/p/original/kgCQZJjHWx4nCyjij5cgwnyi7nK.jpg
The 2003 Approximation,9,4,10/12/2015,30,{'average': 7},"Sheldon learns of an impending change in his living arrangements and decides to revert back to 2003, a simpler time before he met Leonard and Penny. Also, Howard and Raj form a band to play at the Comic Book Store.",https://image.tmdb.org/t/p/original/bvJvnDJRTxJKa0Z2UoZIYDclEdA.jpg
The Perspiration Implementation,9,5,10/19/2015,30,{'average': 6.9},"The guys take a fencing lesson from Barry Kripke and Sheldon finds himself in an awkward position when Kripke expresses interest in Amy. Also, when Stuart struggles to get female customers at the Comic Book Store, Penny, Amy and Bernadette come by to help him out.",https://image.tmdb.org/t/p/original/eDOUvJIpKqK276AfbdnzrBC2XJR.jpg
The Helium Insufficiency,9,6,10/26/2015,30,{'average': 6.8},"In the midst of a nation-wide helium shortage, Sheldon and Leonard take desperate measures to get the supplies they need. Also, Penny and Bernadette download a dating app on Amy's phone to try and find her a new man.",https://image.tmdb.org/t/p/original/tqZH3yGasgJiW9WEuq7AG019Jot.jpg
The Spock Resonance,9,7,11/5/2015,30,{'average': 7.1},Wil Wheaton interviews Sheldon for a Star Trek documentary where he reveals the ring and his plan to propose to Amy. Bernadette wants to start renovating the house and the topic of starting a family together with Howard is brought up.,https://image.tmdb.org/t/p/original/4MNxa2TmPwUlU8GYgHGfIkMNmkq.jpg
The Mystery Date Observation,9,8,11/12/2015,30,{'average': 7.3},"Sheldon, Wolowitz and Koothrappali post an online advertisement to find Sheldon a new girlfriend. Also, when Amy is coy with details about a guy she is dating, Penny and Bernadette decide to spy on her.",https://image.tmdb.org/t/p/original/f2kduB25FNPL7V8uuTIdGbT9vaO.jpg
The Platonic Permutation,9,9,11/19/2015,30,{'average': 7.3},"Sheldon and Amy try hanging out as friends when they spend Thanksgiving together at the aquarium. Also, Wolowitz reluctantly agrees to volunteer at the soup kitchen with Bernadette, Raj and Emily, and Penny discovers that Leonard knows more about her than she thought.",https://image.tmdb.org/t/p/original/uYdqPZZGn6bsJMl9ib8NmPlin9z.jpg
The Earworm Reverberation,9,10,12/10/2015,30,{'average': 7.3},"Sheldon has a revelation when he realizes why a song was stuck in his head. Also, Amy invites Dave over for dinner despite their previously awkward date, and Wolowitz and Koothrappali become obsessed with a fan of their band, ""Footprints on the Moon"".",https://image.tmdb.org/t/p/original/hrvQM75S6sCQDW5PKuadSDkyaBz.jpg
The Opening Night Excitation,9,11,12/17/2015,30,{'average': 7.6},"After more than five years of dating, Sheldon and Amy spend their first night together. Also, Leonard, Wolowitz, and Koothrappali must decide who will take their extra Star Wars movie ticket.",https://image.tmdb.org/t/p/original/cBuocsZkWGrIUZgjpBMRJpy94Kv.jpg
The Sales Call Sublimation,9,12,1/7/2016,30,{'average': 6.9},"Penny gets more than she bargained for when Leonard agrees to meet with a psychiatrist on her behalf. Also, Sheldon and Koothrappali collaborate on an astronomical discovery, and Wolowitz and Bernadette can't believe what they are feeling after Stuart moves out.",https://image.tmdb.org/t/p/original/4DnDFLbjiljaQuK2u7gv8ZP56lB.jpg
The Empathy Optimization,9,13,1/14/2016,30,{'average': 7.2},"After having to deal with a sick Sheldon, Leonard, Penny and the gang try to treat themselves to a Sheldon-free weekend.",https://image.tmdb.org/t/p/original/ge9x2mL8kKRlAuaULVy5cNS1t98.jpg
The Meemaw Materialization,9,14,2/4/2016,30,{'average': 7.3},"Meemaw meets Amy, but it isn't all roses. Meemaw seems to have an axe to grind with her. Sheldon comes to Amy's defense, but not before Meemaw lets a little secret of his slip.",https://image.tmdb.org/t/p/original/e4KZVnhg3UyZSAZIB6d3m38ToJz.jpg
The Valentino Submergence,9,15,2/11/2016,30,{'average': 7.2},"Sheldon and Amy host a live Valentine's Day episode of Fun with Flags, Leonard and Penny grapple with getting older, Howard and Bernadette find a surprise in their hot tub and Raj is torn between Emily and the cute girl he met at the Comic Bookstore.",https://image.tmdb.org/t/p/original/w93H4gv8LIb9nlITuGpR9ndDUk8.jpg
